project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,project_name,project_type,location,start_date,end_date,duration_days,project_size_sqft,complexity,cost_variance,cost_variance_pct,quantity_variance,quantity_variance_pct,unit_cost_variance,unit_cost_variance_pct,budget_status
P0008,201,Materials,Concrete,cubic_yard,6579,144.11,948070.32,6744,146.5,987993.91,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,39923.59,4.21,165,2.51,2.39,1.66,On Budget
P0008,202,Materials,Asphalt,ton,5918,97.99,579905.99,6742,104.65,705527.63,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,125621.64,21.66,824,13.92,6.66,6.8,Over Budget
P0008,203,Materials,Topsoil,cubic_yard,3026,37.75,114223.86,3931,41.71,163955.73,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,49731.87,43.54,905,29.91,3.96,10.49,Over Budget
P0008,300,Equipment,Excavator,hour,394,138.9,54728.3,402,145.31,58416.45,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,3688.15,6.74,8,2.03,6.41,4.61,Watch
P0008,301,Equipment,Bulldozer,hour,536,161.31,86464.63,544,152.12,82754.9,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,-3709.73,-4.29,8,1.49,-9.19,-5.7,On Budget
P0008,302,Equipment,Loader,hour,2236,121.2,271012.29,2380,124.54,296397.56,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,25385.27,9.37,144,6.44,3.34,2.76,Watch
P0008,303,Equipment,Compactor,hour,1601,98.43,157587.86,1422,93.66,133180.58,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,-24407.28,-15.49,-179,-11.18,-4.77,-4.85,Under Budget
P0008,400,Fuel,Diesel,gallon,20546,3.91,80258.97,21158,3.98,84277.07,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,4018.1,5.01,612,2.98,0.07,1.79,Watch
P0008,500,Subcontractor,Concrete Work,job,1,25774.19,25774.19,1,25470.65,25470.65,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,-303.54,-1.18,0,0.0,-303.54,-1.18,On Budget
P0008,501,Subcontractor,Utility Work,job,2,21141.29,42282.57,3,22665.04,67995.11,North Industrial Project 8,Industrial Site,"Williamsville, NY",2025-09-06,2026-04-03,209,165159,Medium,25712.54,60.81,1,50.0,1523.75,7.21,Over Budget
P0009,100,Labor,General Labor,hour,7131,33.34,237779.58,8232,34.63,285033.13,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,47253.55,19.87,1101,15.44,1.29,3.87,Over Budget
P0009,101,Labor,Equipment Operators,hour,6375,44.15,281450.14,6583,48.08,316510.04,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,35059.9,12.46,208,3.26,3.93,8.9,Over Budget
P0009,102,Labor,Supervisors,hour,7632,59.32,452705.86,8338,57.09,475995.8,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,23289.94,5.14,706,9.25,-2.23,-3.76,Watch
P0009,103,Labor,Skilled Labor,hour,1520,44.2,67189.34,1593,45.95,73193.31,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,6003.97,8.94,73,4.8,1.75,3.96,Watch
P0009,200,Materials,Gravel,ton,8313,35.09,291688.09,9310,37.82,352102.99,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,60414.9,20.71,997,11.99,2.73,7.78,Over Budget
P0009,201,Materials,Concrete,cubic_yard,2763,149.35,412648.05,3347,165.02,552309.76,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,139661.71,33.85,584,21.14,15.67,10.49,Over Budget
P0009,202,Materials,Asphalt,ton,5995,93.13,558338.56,6255,97.95,612681.51,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,54342.95,9.73,260,4.34,4.82,5.18,Watch
P0009,203,Materials,Topsoil,cubic_yard,1225,40.08,49097.77,1164,40.77,47452.63,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,-1645.14,-3.35,-61,-4.98,0.69,1.72,On Budget
P0009,300,Equipment,Excavator,hour,3383,138.6,468897.52,3394,147.07,499168.8,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,30271.28,6.46,11,0.33,8.47,6.11,Watch
P0009,301,Equipment,Bulldozer,hour,1504,146.38,220152.17,1539,147.3,226700.15,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,6547.98,2.97,35,2.33,0.92,0.63,On Budget
P0009,302,Equipment,Loader,hour,3978,120.94,481101.01,4411,121.04,533925.34,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,52824.33,10.98,433,10.88,0.1,0.08,Over Budget
P0009,303,Equipment,Compactor,hour,1033,98.34,101586.08,1134,99.57,112917.55,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,11331.47,11.15,101,9.78,1.23,1.25,Over Budget
P0009,400,Fuel,Diesel,gallon,21635,3.93,85121.78,20036,3.98,79722.35,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,-5399.43,-6.34,-1599,-7.39,0.05,1.27,Under Budget
P0009,500,Subcontractor,Concrete Work,job,2,27059.07,54118.13,2,29285.59,58571.19,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,4453.06,8.23,0,0.0,2226.52,8.23,Watch
P0009,501,Subcontractor,Utility Work,job,1,23344.61,23344.61,1,24685.42,24685.42,North Warehouse Project 9,Road & Infrastructure,"Amherst, NY",2024-05-01,2025-01-06,250,187502,Medium,1340.81,5.74,0,0.0,1340.81,5.74,Watch
P0010,100,Labor,General Labor,hour,4928,29.97,147672.8,5236,31.68,165878.77,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,18205.97,12.33,308,6.25,1.71,5.71,Over Budget
P0010,101,Labor,Equipment Operators,hour,6761,44.66,301941.42,6055,44.79,271179.37,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,-30762.05,-10.19,-706,-10.44,0.13,0.29,Under Budget
P0010,102,Labor,Supervisors,hour,10090,51.33,517898.47,10189,52.66,536568.99,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,18670.52,3.61,99,0.98,1.33,2.59,On Budget
P0010,103,Labor,Skilled Labor,hour,6487,50.82,329637.48,5885,49.41,290804.19,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,-38833.29,-11.78,-602,-9.28,-1.41,-2.77,Under Budget
P0010,200,Materials,Gravel,ton,9996,34.95,349387.81,10838,37.23,403505.73,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,54117.92,15.49,842,8.42,2.28,6.52,Over Budget
P0010,201,Materials,Concrete,cubic_yard,9931,152.99,1519309.63,9883,152.32,1505399.13,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,-13910.5,-0.92,-48,-0.48,-0.67,-0.44,On Budget
P0010,202,Materials,Asphalt,ton,9360,87.33,817417.43,9762,86.27,842158.55,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,24741.12,3.03,402,4.29,-1.06,-1.21,On Budget
P0010,203,Materials,Topsoil,cubic_yard,10076,36.6,368734.5,10275,35.91,368947.79,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,213.29,0.06,199,1.97,-0.69,-1.89,On Budget
P0010,300,Equipment,Excavator,hour,2184,142.9,312097.35,2265,140.99,319350.26,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,7252.91,2.32,81,3.71,-1.91,-1.34,On Budget
P0010,301,Equipment,Bulldozer,hour,4158,142.67,593227.91,4296,137.96,592663.48,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,-564.43,-0.1,138,3.32,-4.71,-3.3,On Budget
P0010,302,Equipment,Loader,hour,2341,124.22,290792.82,2443,129.83,317174.59,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,26381.77,9.07,102,4.36,5.61,4.52,Watch
P0010,303,Equipment,Compactor,hour,3528,99.5,351046.08,3578,99.77,356961.6,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,5915.52,1.69,50,1.42,0.27,0.27,On Budget
P0010,400,Fuel,Diesel,gallon,39841,3.62,144202.35,39817,3.98,158323.52,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,14121.17,9.79,-24,-0.06,0.36,9.94,Watch
P0010,500,Subcontractor,Concrete Work,job,4,26142.33,104569.32,5,29601.77,148008.84,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,43439.52,41.54,1,25.0,3459.44,13.23,Over Budget
P0010,501,Subcontractor,Utility Work,job,5,22154.2,110770.98,6,23025.99,138155.93,Central Commercial Project 10,Residential Development,"Tonawanda, NY",2025-04-11,2025-11-02,205,170576,High,27384.95,24.72,1,20.0,871.79,3.94,Over Budget
P0011,100,Labor,General Labor,hour,2300,33.73,77583.41,2227,36.02,80215.2,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,2631.79,3.39,-73,-3.17,2.29,6.79,On Budget
P0011,101,Labor,Equipment Operators,hour,2289,40.43,92548.98,2529,40.35,102044.44,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,9495.46,10.26,240,10.48,-0.08,-0.2,Over Budget
P0011,102,Labor,Supervisors,hour,1274,52.95,67460.62,1241,54.3,67384.31,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,-76.31,-0.11,-33,-2.59,1.35,2.55,On Budget
P0011,103,Labor,Skilled Labor,hour,1111,46.98,52199.44,1007,46.56,46887.01,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,-5312.43,-10.18,-104,-9.36,-0.42,-0.89,Under Budget
P0011,200,Materials,Gravel,ton,887,35.3,31311.37,956,38.72,37012.46,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,5701.09,18.21,69,7.78,3.42,9.69,Over Budget
P0011,201,Materials,Concrete,cubic_yard,1442,148.78,214543.31,1502,156.33,234809.25,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,20265.94,9.45,60,4.16,7.55,5.07,Watch
P0011,202,Materials,Asphalt,ton,1390,96.85,134627.22,1340,96.21,128921.5,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,-5705.72,-4.24,-50,-3.6,-0.64,-0.66,On Budget
P0011,203,Materials,Topsoil,cubic_yard,423,40.43,17101.33,435,42.27,18385.42,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,1284.09,7.51,12,2.84,1.84,4.55,Watch
P0011,300,Equipment,Excavator,hour,618,125.49,77552.74,636,128.13,81488.97,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,3936.23,5.08,18,2.91,2.64,2.1,Watch
P0011,301,Equipment,Bulldozer,hour,337,155.76,52491.89,361,171.22,61811.77,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,9319.88,17.75,24,7.12,15.46,9.93,Over Budget
P0011,302,Equipment,Loader,hour,982,114.34,112277.6,1051,117.77,123780.35,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,11502.75,10.24,69,7.03,3.43,3.0,Over Budget
P0011,303,Equipment,Compactor,hour,1067,92.19,98366.98,1090,95.43,104015.38,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,5648.4,5.74,23,2.16,3.24,3.51,Watch
P0011,400,Fuel,Diesel,gallon,9111,3.64,33190.92,9973,3.58,35751.57,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,2560.65,7.71,862,9.46,-0.06,-1.65,Watch
P0011,500,Subcontractor,Concrete Work,job,1,26031.62,26031.62,1,26758.93,26758.93,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,727.31,2.79,0,0.0,727.31,2.79,On Budget
P0011,501,Subcontractor,Utility Work,job,1,21050.48,21050.48,1,22738.56,22738.56,North Municipal Project 11,Municipal Improvement,"Clarence, NY",2024-08-02,2025-01-13,164,26023,Medium,1688.08,8.02,0,0.0,1688.08,8.02,Watch
P0012,100,Labor,General Labor,hour,18707,31.25,584665.79,19202,32.39,622024.29,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,37358.5,6.39,495,2.65,1.14,3.65,Watch
P0012,101,Labor,Equipment Operators,hour,22301,43.75,975734.34,22519,42.33,953189.36,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,-22544.98,-2.31,218,0.98,-1.42,-3.25,On Budget
P0012,102,Labor,Supervisors,hour,14413,58.2,838877.85,14962,60.97,912211.97,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,73334.12,8.74,549,3.81,2.77,4.76,Watch
P0012,103,Labor,Skilled Labor,hour,5321,51.8,275635.55,5944,50.56,300534.05,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,24898.5,9.03,623,11.71,-1.24,-2.39,Watch
P0012,200,Materials,Gravel,ton,3020,34.74,104923.17,3179,35.28,112158.65,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,7235.48,6.9,159,5.26,0.54,1.55,Watch
P0012,201,Materials,Concrete,cubic_yard,12680,138.48,1755971.1,12308,148.55,1828332.23,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,72361.13,4.12,-372,-2.93,10.07,7.27,On Budget
P0012,202,Materials,Asphalt,ton,16785,90.46,1518327.98,17028,93.72,1595872.76,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,77544.78,5.11,243,1.45,3.26,3.6,Watch
P0012,203,Materials,Topsoil,cubic_yard,20427,39.66,810142.61,20540,38.0,780551.76,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,-29590.85,-3.65,113,0.55,-1.66,-4.19,On Budget
P0012,300,Equipment,Excavator,hour,9414,144.94,1364461.62,9775,153.95,1504889.93,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,140428.31,10.29,361,3.83,9.01,6.22,Over Budget
P0012,301,Equipment,Bulldozer,hour,10033,162.05,1625884.14,11057,166.81,1844378.2,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,218494.06,13.44,1024,10.21,4.76,2.94,Over Budget
P0012,302,Equipment,Loader,hour,1003,125.92,126292.87,1135,136.58,155013.03,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,28720.16,22.74,132,13.16,10.66,8.47,Over Budget
P0012,303,Equipment,Compactor,hour,3380,91.14,308040.6,4157,87.62,364253.9,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,56213.3,18.25,777,22.99,-3.52,-3.86,Over Budget
P0012,400,Fuel,Diesel,gallon,48375,3.93,190279.84,52403,4.03,211197.69,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,20917.85,10.99,4028,8.33,0.1,2.54,Over Budget
P0012,500,Subcontractor,Concrete Work,job,7,26994.45,188961.18,6,29272.97,175637.83,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,-13323.35,-7.05,-1,-14.29,2278.52,8.44,Under Budget
P0012,501,Subcontractor,Utility Work,job,11,23415.87,257574.59,12,24500.05,294000.6,Central Industrial Project 12,Warehouse Development,"Hamburg, NY",2024-11-26,2025-06-16,202,560735,Low,36426.01,14.14,1,9.09,1084.18,4.63,Over Budget
P0013,100,Labor,General Labor,hour,5239,34.34,179888.18,6014,35.64,214344.01,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,34455.83,19.15,775,14.79,1.3,3.79,Over Budget
P0013,101,Labor,Equipment Operators,hour,8363,43.47,363562.65,7615,43.02,327580.36,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,-35982.29,-9.9,-748,-8.94,-0.45,-1.04,Under Budget
P0013,102,Labor,Supervisors,hour,14657,51.87,760193.61,16199,51.79,839003.63,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,78810.02,10.37,1542,10.52,-0.08,-0.15,Over Budget
P0013,103,Labor,Skilled Labor,hour,14403,50.99,734360.8,14124,50.39,711704.34,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,-22656.46,-3.09,-279,-1.94,-0.6,-1.18,On Budget
P0013,200,Materials,Gravel,ton,5306,34.51,183111.57,6777,37.49,254091.39,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,70979.82,38.76,1471,27.72,2.98,8.64,Over Budget
P0013,201,Materials,Concrete,cubic_yard,5299,153.8,815009.09,5197,164.35,854102.73,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,39093.64,4.8,-102,-1.92,10.55,6.86,On Budget
P0013,202,Materials,Asphalt,ton,14188,92.23,1308566.43,14329,96.53,1383217.77,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,74651.34,5.7,141,0.99,4.3,4.66,Watch
P0013,203,Materials,Topsoil,cubic_yard,9520,38.19,363613.47,9611,38.11,366320.91,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,2707.44,0.74,91,0.96,-0.08,-0.21,On Budget
P0013,300,Equipment,Excavator,hour,6288,128.53,808209.85,6403,129.97,832204.47,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,23994.62,2.97,115,1.83,1.44,1.12,On Budget
P0013,301,Equipment,Bulldozer,hour,7600,143.89,1093542.29,8257,141.54,1168721.91,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,75179.62,6.87,657,8.64,-2.35,-1.63,Watch
P0013,302,Equipment,Loader,hour,5610,118.39,664146.15,6010,121.87,732456.45,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,68310.3,10.29,400,7.13,3.48,2.94,Over Budget
P0013,303,Equipment,Compactor,hour,7068,91.24,644903.88,7057,90.06,635553.74,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,-9350.14,-1.45,-11,-0.16,-1.18,-1.29,On Budget
P0013,400,Fuel,Diesel,gallon,68488,3.79,259702.57,70901,4.11,291102.06,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,31399.49,12.09,2413,3.52,0.32,8.44,Over Budget
P0013,500,Subcontractor,Concrete Work,job,2,27465.49,54930.98,2,26093.07,52186.14,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,-2744.84,-5.0,0,0.0,-1372.42,-5.0,On Budget
P0013,501,Subcontractor,Utility Work,job,3,22452.09,67356.26,3,22769.7,68309.11,West Industrial Project 13,Municipal Improvement,"Clarence, NY",2025-04-03,2025-10-13,193,403043,Low,952.85,1.41,0,0.0,317.61,1.41,On Budget
P0014,100,Labor,General Labor,hour,8560,30.11,257701.37,9097,31.86,289863.32,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,32161.95,12.48,537,6.27,1.75,5.81,Over Budget
P0014,101,Labor,Equipment Operators,hour,3262,45.17,147359.75,3258,45.39,147895.55,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,535.8,0.36,-4,-0.12,0.22,0.49,On Budget
P0014,102,Labor,Supervisors,hour,2411,57.67,139044.68,2634,62.75,165278.71,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,26234.03,18.87,223,9.25,5.08,8.81,Over Budget
P0014,103,Labor,Skilled Labor,hour,5249,44.4,233039.79,6186,47.56,294232.39,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,61192.6,26.26,937,17.85,3.16,7.12,Over Budget
P0014,200,Materials,Gravel,ton,8597,32.14,276271.95,9942,34.5,343036.45,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,66764.5,24.17,1345,15.64,2.36,7.34,Over Budget
P0014,201,Materials,Concrete,cubic_yard,5715,146.14,835212.88,6272,129.27,810771.2,Central Commercial Project 14,Warehouse Development,"Buffalo, NY",2024-03-28,2025-03-06,343,301103,Low,-24441.68,-2.93,557,9.75,-16.87,-11.54,On Budget
