project_id,cost_code,category,subcategory,unit,actual_quantity,actual_unit_cost,actual_cost
P0029,500,Subcontractor,Concrete Work,job,2,27911.1,55822.19
P0029,501,Subcontractor,Utility Work,job,9,22441.5,201973.49
P0030,100,Labor,General Labor,hour,7495,32.93,246801.06
P0030,101,Labor,Equipment Operators,hour,4458,40.75,181678.56
P0030,102,Labor,Supervisors,hour,16900,54.44,920091.15
P0030,103,Labor,Skilled Labor,hour,11134,49.71,553418.78
P0030,200,Materials,Gravel,ton,2020,30.18,60959.19
P0030,201,Materials,Concrete,cubic_yard,12555,160.44,2014328.77
P0030,202,Materials,Asphalt,ton,9944,108.6,1079913.72
P0030,203,Materials,Topsoil,cubic_yard,5463,37.05,202391.26
P0030,300,Equipment,Excavator,hour,6429,143.34,921534.14
P0030,301,Equipment,Bulldozer,hour,5551,143.87,798636.88
P0030,302,Equipment,Loader,hour,5400,125.85,679571.01
P0030,303,Equipment,Compactor,hour,4783,97.67,467161.67
P0030,400,Fuel,Diesel,gallon,46001,3.68,169368.75
P0030,500,Subcontractor,Concrete Work,job,5,30261.05,151305.26
P0030,501,Subcontractor,Utility Work,job,5,21366.03,106830.16
P0031,100,Labor,General Labor,hour,1453,34.87,50661.77
P0031,101,Labor,Equipment Operators,hour,1771,45.4,80406.39
P0031,102,Labor,Supervisors,hour,2725,52.95,144275.94
P0031,103,Labor,Skilled Labor,hour,1921,48.68,93518.66
P0031,200,Materials,Gravel,ton,165,30.84,5088.82
P0031,201,Materials,Concrete,cubic_yard,1943,159.82,310531.52
P0031,202,Materials,Asphalt,ton,1189,101.27,120415.16
P0031,203,Materials,Topsoil,cubic_yard,2565,41.3,105930.5
P0031,300,Equipment,Excavator,hour,2305,149.03,343521.59
P0031,301,Equipment,Bulldozer,hour,1037,142.05,147308.25
P0031,302,Equipment,Loader,hour,2452,137.65,337523.58
P0031,303,Equipment,Compactor,hour,526,85.81,45135.33
P0031,400,Fuel,Diesel,gallon,4102,3.86,15813.63
P0031,500,Subcontractor,Concrete Work,job,3,29892.0,89676.01
P0031,501,Subcontractor,Utility Work,job,3,21714.0,65142.01
P0032,100,Labor,General Labor,hour,7475,28.7,214498.64
P0032,101,Labor,Equipment Operators,hour,6502,40.07,260526.96
P0032,102,Labor,Supervisors,hour,19866,59.29,1177882.14
P0032,103,Labor,Skilled Labor,hour,22760,51.65,1175544.22
P0032,200,Materials,Gravel,ton,1109,31.79,35260.27
P0032,201,Materials,Concrete,cubic_yard,12932,166.71,2155907.38
P0032,202,Materials,Asphalt,ton,27368,101.91,2789196.39
P0032,203,Materials,Topsoil,cubic_yard,14987,38.69,579800.11
P0032,300,Equipment,Excavator,hour,2496,130.82,326515.08
P0032,301,Equipment,Bulldozer,hour,9546,155.76,1486901.75
P0032,302,Equipment,Loader,hour,9374,119.77,1122754.56
P0032,303,Equipment,Compactor,hour,7640,86.93,664158.33
P0032,400,Fuel,Diesel,gallon,50570,3.58,181047.51
P0032,500,Subcontractor,Concrete Work,job,8,31883.29,255066.31
P0032,501,Subcontractor,Utility Work,job,6,21964.59,131787.55
P0033,100,Labor,General Labor,hour,3969,30.72,121933.66
P0033,101,Labor,Equipment Operators,hour,1151,43.35,49897.31
P0033,102,Labor,Supervisors,hour,6321,52.01,328749.98
P0033,103,Labor,Skilled Labor,hour,3218,51.6,166041.59
P0033,200,Materials,Gravel,ton,2681,35.81,96016.5
P0033,201,Materials,Concrete,cubic_yard,3506,147.2,516100.21
P0033,202,Materials,Asphalt,ton,8021,92.31,740388.42
P0033,203,Materials,Topsoil,cubic_yard,4900,37.82,185341.73
P0033,300,Equipment,Excavator,hour,3794,127.15,482418.66
P0033,301,Equipment,Bulldozer,hour,2674,164.24,439190.3
P0033,302,Equipment,Loader,hour,3700,111.58,412845.77
P0033,303,Equipment,Compactor,hour,3468,96.88,335985.65
P0033,400,Fuel,Diesel,gallon,29857,3.48,103833.15
P0033,500,Subcontractor,Concrete Work,job,4,26665.48,106661.9
P0033,501,Subcontractor,Utility Work,job,3,24220.74,72662.21
P0034,100,Labor,General Labor,hour,5834,30.95,180568.0
P0034,101,Labor,Equipment Operators,hour,1702,47.49,80832.72
P0034,102,Labor,Supervisors,hour,2719,49.99,135910.4
P0034,103,Labor,Skilled Labor,hour,2808,46.04,129281.75
P0034,200,Materials,Gravel,ton,2256,37.97,85661.72
P0034,201,Materials,Concrete,cubic_yard,281,151.09,42456.98
P0034,202,Materials,Asphalt,ton,627,95.66,59975.84
P0034,203,Materials,Topsoil,cubic_yard,5074,41.93,212760.07
P0034,300,Equipment,Excavator,hour,260,135.55,35243.64
P0034,301,Equipment,Bulldozer,hour,366,155.58,56942.6
P0034,302,Equipment,Loader,hour,2023,120.4,243577.46
P0034,303,Equipment,Compactor,hour,2253,102.31,230505.32
P0034,400,Fuel,Diesel,gallon,16572,3.94,65271.03
P0034,500,Subcontractor,Concrete Work,job,3,29025.08,87075.24
P0034,501,Subcontractor,Utility Work,job,2,23562.01,47124.03
P0035,100,Labor,General Labor,hour,2915,30.96,90241.98
P0035,101,Labor,Equipment Operators,hour,4614,46.23,213320.66
P0035,102,Labor,Supervisors,hour,3708,53.12,196968.9
P0035,103,Labor,Skilled Labor,hour,5337,47.5,253493.73
P0035,200,Materials,Gravel,ton,873,34.88,30449.52
P0035,201,Materials,Concrete,cubic_yard,1042,139.32,145172.51
P0035,202,Materials,Asphalt,ton,2370,97.45,230959.27
P0035,203,Materials,Topsoil,cubic_yard,2623,38.81,101799.55
P0035,300,Equipment,Excavator,hour,945,131.69,124442.83
P0035,301,Equipment,Bulldozer,hour,931,184.17,171462.42
P0035,302,Equipment,Loader,hour,2234,115.16,257259.84
P0035,303,Equipment,Compactor,hour,2443,103.31,252392.6
P0035,400,Fuel,Diesel,gallon,6202,4.05,25106.27
P0035,500,Subcontractor,Concrete Work,job,2,29719.78,59439.56
P0035,501,Subcontractor,Utility Work,job,1,20279.56,20279.56
P0036,100,Labor,General Labor,hour,3595,33.11,119040.38
P0036,101,Labor,Equipment Operators,hour,17535,43.84,768670.62
P0036,102,Labor,Supervisors,hour,2370,59.98,142142.41
P0036,103,Labor,Skilled Labor,hour,15430,53.31,822536.27
P0036,200,Materials,Gravel,ton,9855,36.9,363653.61
P0036,201,Materials,Concrete,cubic_yard,8188,126.72,1037580.54
P0036,202,Materials,Asphalt,ton,20618,98.98,2040725.24
P0036,203,Materials,Topsoil,cubic_yard,7392,38.17,282166.68
P0036,300,Equipment,Excavator,hour,7890,139.97,1104353.04
P0036,301,Equipment,Bulldozer,hour,765,171.46,131166.5
P0036,302,Equipment,Loader,hour,1994,116.67,232638.15
P0036,303,Equipment,Compactor,hour,5648,96.08,542672.39
P0036,400,Fuel,Diesel,gallon,5034,4.52,22750.31
P0036,500,Subcontractor,Concrete Work,job,10,29109.99,291099.92
P0036,501,Subcontractor,Utility Work,job,8,22195.02,177560.15
P0037,100,Labor,General Labor,hour,13622,35.58,484624.78
P0037,101,Labor,Equipment Operators,hour,7561,39.37,297693.65
P0037,102,Labor,Supervisors,hour,25717,62.51,1607443.67
P0037,103,Labor,Skilled Labor,hour,19266,44.45,856418.22
P0037,200,Materials,Gravel,ton,22250,31.95,710853.05
P0037,201,Materials,Concrete,cubic_yard,22015,159.78,3517463.85
P0037,202,Materials,Asphalt,ton,25222,102.63,2588557.47
P0037,203,Materials,Topsoil,cubic_yard,7095,41.19,292219.39
P0037,300,Equipment,Excavator,hour,12927,144.96,1873853.72
P0037,301,Equipment,Bulldozer,hour,3033,142.9,433422.19
P0037,302,Equipment,Loader,hour,5804,113.14,656647.73
P0037,303,Equipment,Compactor,hour,10387,101.27,1051854.1
P0037,400,Fuel,Diesel,gallon,54769,3.67,201159.85
P0037,500,Subcontractor,Concrete Work,job,14,29111.78,407564.97
P0037,501,Subcontractor,Utility Work,job,10,21321.3,213212.98
P0038,100,Labor,General Labor,hour,24947,34.4,858300.11
P0038,101,Labor,Equipment Operators,hour,33551,43.68,1465541.65
P0038,102,Labor,Supervisors,hour,17189,52.09,895419.65
P0038,103,Labor,Skilled Labor,hour,25157,47.3,1189965.24
P0038,200,Materials,Gravel,ton,19305,37.69,727573.54
P0038,201,Materials,Concrete,cubic_yard,9997,150.04,1499906.97
P0038,202,Materials,Asphalt,ton,22911,105.29,2412399.35
P0038,203,Materials,Topsoil,cubic_yard,16450,35.86,589819.48
P0038,300,Equipment,Excavator,hour,1721,131.62,226524.48
P0038,301,Equipment,Bulldozer,hour,7711,156.33,1205433.51
P0038,302,Equipment,Loader,hour,7707,108.84,838848.87
P0038,303,Equipment,Compactor,hour,7226,101.29,731944.65
P0038,400,Fuel,Diesel,gallon,81497,4.02,327283.88
P0038,500,Subcontractor,Concrete Work,job,2,27568.66,55137.31
P0038,501,Subcontractor,Utility Work,job,14,23654.16,331158.26
P0039,100,Labor,General Labor,hour,26161,33.14,866971.08
P0039,101,Labor,Equipment Operators,hour,18762,42.59,799130.79
P0039,102,Labor,Supervisors,hour,10867,54.14,588375.62
P0039,103,Labor,Skilled Labor,hour,24238,47.36,1147889.53
P0039,200,Materials,Gravel,ton,25181,33.42,841560.6
P0039,201,Materials,Concrete,cubic_yard,22788,157.33,3585338.28
P0039,202,Materials,Asphalt,ton,10355,90.78,940018.28
P0039,203,Materials,Topsoil,cubic_yard,3437,40.53,139287.59
P0039,300,Equipment,Excavator,hour,3150,147.23,463777.33
P0039,301,Equipment,Bulldozer,hour,2312,142.65,329806.4
P0039,302,Equipment,Loader,hour,6910,110.15,761154.96
P0039,303,Equipment,Compactor,hour,2691,97.52,262438.1
P0039,400,Fuel,Diesel,gallon,52208,4.03,210208.07
P0039,500,Subcontractor,Concrete Work,job,4,25758.36,103033.45
P0039,501,Subcontractor,Utility Work,job,13,23236.25,302071.21
P0040,100,Labor,General Labor,hour,3304,29.75,98284.82
P0040,101,Labor,Equipment Operators,hour,18706,43.22,808510.44
P0040,102,Labor,Supervisors,hour,13787,58.3,803747.31
P0040,103,Labor,Skilled Labor,hour,4998,46.97,234738.75
P0040,200,Materials,Gravel,ton,10336,34.56,357237.44
P0040,201,Materials,Concrete,cubic_yard,17253,147.51,2544919.12
P0040,202,Materials,Asphalt,ton,10645,90.76,966089.17
P0040,203,Materials,Topsoil,cubic_yard,8601,37.3,320827.0
P0040,300,Equipment,Excavator,hour,10822,146.63,1586790.8
P0040,301,Equipment,Bulldozer,hour,6194,162.68,1007655.21
P0040,302,Equipment,Loader,hour,3955,116.96,462587.75
P0040,303,Equipment,Compactor,hour,2665,100.06,266670.94
P0040,400,Fuel,Diesel,gallon,28669,4.22,120880.54
P0040,500,Subcontractor,Concrete Work,job,11,28347.57,311823.27
P0040,501,Subcontractor,Utility Work,job,5,21106.39,105531.93
P0041,100,Labor,General Labor,hour,20778,29.65,615981.08
P0041,101,Labor,Equipment Operators,hour,29309,41.37,1212623.08
P0041,102,Labor,Supervisors,hour,25922,50.95,1320676.5
P0041,103,Labor,Skilled Labor,hour,34962,49.52,1731259.02
P0041,200,Materials,Gravel,ton,32747,33.62,1100801.79
P0041,201,Materials,Concrete,cubic_yard,10601,137.03,1452671.81
P0041,202,Materials,Asphalt,ton,27888,97.06,2706865.95
P0041,203,Materials,Topsoil,cubic_yard,17013,37.33,635125.08
P0041,300,Equipment,Excavator,hour,11491,123.06,1414081.12
P0041,301,Equipment,Bulldozer,hour,4825,140.5,677934.16
P0041,302,Equipment,Loader,hour,5205,128.17,667137.1
P0041,303,Equipment,Compactor,hour,10368,109.29,1133132.87
P0041,400,Fuel,Diesel,gallon,25213,3.56,89633.13
P0041,500,Subcontractor,Concrete Work,job,14,27926.17,390966.42
P0041,501,Subcontractor,Utility Work,job,15,19386.4,290795.95
P0042,100,Labor,General Labor,hour,2355,36.3,85479.55
P0042,101,Labor,Equipment Operators,hour,4825,43.41,209476.65
P0042,102,Labor,Supervisors,hour,2762,56.23,155299.61
P0042,103,Labor,Skilled Labor,hour,2395,49.55,118683.2
P0042,200,Materials,Gravel,ton,6629,36.23,240156.2
P0042,201,Materials,Concrete,cubic_yard,5846,150.41,879284.25
P0042,202,Materials,Asphalt,ton,2089,95.97,200487.47
P0042,203,Materials,Topsoil,cubic_yard,3855,35.78,137937.48
P0042,300,Equipment,Excavator,hour,2533,126.11,319427.92
P0042,301,Equipment,Bulldozer,hour,1496,163.03,243894.11
P0042,302,Equipment,Loader,hour,496,131.81,65376.15
P0042,303,Equipment,Compactor,hour,277,88.98,24648.63
P0042,400,Fuel,Diesel,gallon,12310,3.66,45083.41
P0042,500,Subcontractor,Concrete Work,job,2,27939.84,55879.68
P0042,501,Subcontractor,Utility Work,job,3,23572.39,70717.18
P0043,100,Labor,General Labor,hour,8802,34.59,304424.9
P0043,101,Labor,Equipment Operators,hour,20061,44.3,888766.49
P0043,102,Labor,Supervisors,hour,4531,54.22,245650.49
P0043,103,Labor,Skilled Labor,hour,19895,47.01,935180.24
P0043,200,Materials,Gravel,ton,17738,38.92,690356.44
P0043,201,Materials,Concrete,cubic_yard,29231,169.71,4960843.37
P0043,202,Materials,Asphalt,ton,18866,89.02,1679357.85
P0043,203,Materials,Topsoil,cubic_yard,3439,37.88,130280.79
P0043,300,Equipment,Excavator,hour,14052,149.35,2098729.04
P0043,301,Equipment,Bulldozer,hour,3684,146.66,540287.94
P0043,302,Equipment,Loader,hour,4362,130.27,568240.01
P0043,303,Equipment,Compactor,hour,2395,92.19,220786.56
P0043,400,Fuel,Diesel,gallon,12367,4.14,51204.76
P0043,500,Subcontractor,Concrete Work,job,7,30152.48,211067.34
P0043,501,Subcontractor,Utility Work,job,5,21866.23,109331.13
P0044,100,Labor,General Labor,hour,12743,33.9,431950.95
P0044,101,Labor,Equipment Operators,hour,21517,40.89,879908.95
P0044,102,Labor,Supervisors,hour,6935,51.33,355941.14
P0044,103,Labor,Skilled Labor,hour,3436,52.63,180841.6
P0044,200,Materials,Gravel,ton,11478,36.91,423647.7
P0044,201,Materials,Concrete,cubic_yard,12204,131.46,1604287.86
P0044,202,Materials,Asphalt,ton,18224,94.21,1716825.17
P0044,203,Materials,Topsoil,cubic_yard,2884,34.93,100749.81
P0044,300,Equipment,Excavator,hour,10243,124.62,1276529.93
P0044,301,Equipment,Bulldozer,hour,7974,151.47,1207828.45
P0044,302,Equipment,Loader,hour,4738,114.77,543797.75
P0044,303,Equipment,Compactor,hour,4847,88.22,427613.18
P0044,400,Fuel,Diesel,gallon,55529,4.15,230435.48
P0044,500,Subcontractor,Concrete Work,job,12,30116.66,361399.97
P0044,501,Subcontractor,Utility Work,job,12,26254.31,315051.74
P0045,100,Labor,General Labor,hour,8784,29.95,263082.58
P0045,101,Labor,Equipment Operators,hour,12426,43.39,539152.77
P0045,102,Labor,Supervisors,hour,2061,55.98,115373.16
P0045,103,Labor,Skilled Labor,hour,7917,49.06,388438.26
P0045,200,Materials,Gravel,ton,5495,36.46,200322.05
P0045,201,Materials,Concrete,cubic_yard,7305,141.72,1035255.24
P0045,202,Materials,Asphalt,ton,12257,90.09,1104193.06
P0045,203,Materials,Topsoil,cubic_yard,4684,38.04,178182.03
P0045,300,Equipment,Excavator,hour,4754,142.13,675707.58
P0045,301,Equipment,Bulldozer,hour,8803,164.37,1446906.66
P0045,302,Equipment,Loader,hour,3078,124.16,382160.7
P0045,303,Equipment,Compactor,hour,1427,96.93,138325.48
P0045,400,Fuel,Diesel,gallon,35719,4.01,143236.49
P0045,500,Subcontractor,Concrete Work,job,6,29626.65,177759.9
P0045,501,Subcontractor,Utility Work,job,8,20050.74,160405.92
P0046,100,Labor,General Labor,hour,1252,31.76,39767.5
P0046,101,Labor,Equipment Operators,hour,6308,43.58,274872.13
P0046,102,Labor,Supervisors,hour,3789,58.27,220790.96
P0046,103,Labor,Skilled Labor,hour,9483,48.37,458696.96
P0046,200,Materials,Gravel,ton,3899,37.75,147170.78
P0046,201,Materials,Concrete,cubic_yard,7811,149.81,1170165.65
P0046,202,Materials,Asphalt,ton,8132,96.62,785735.81
P0046,203,Materials,Topsoil,cubic_yard,10409,42.75,445008.9
P0046,300,Equipment,Excavator,hour,3134,143.15,448626.3
P0046,301,Equipment,Bulldozer,hour,2552,153.84,392606.11
P0046,302,Equipment,Loader,hour,367,133.2,48883.55
P0046,303,Equipment,Compactor,hour,2993,101.73,304485.35
P0046,400,Fuel,Diesel,gallon,36356,3.81,138686.17
P0046,500,Subcontractor,Concrete Work,job,1,30921.61,30921.61
P0046,501,Subcontractor,Utility Work,job,3,22081.76,66245.29
P0047,100,Labor,General Labor,hour,4076,34.84,142002.45
P0047,101,Labor,Equipment Operators,hour,8974,40.08,359648.1
P0047,102,Labor,Supervisors,hour,7128,49.88,355566.97
P0047,103,Labor,Skilled Labor,hour,7621,46.54,354647.17
P0047,200,Materials,Gravel,ton,9480,35.95,340784.8
P0047,201,Materials,Concrete,cubic_yard,598,153.6,91855.16
P0047,202,Materials,Asphalt,ton,9029,98.48,889133.74
P0047,203,Materials,Topsoil,cubic_yard,6019,34.68,208724.32
P0047,300,Equipment,Excavator,hour,1761,143.76,253168.05
P0047,301,Equipment,Bulldozer,hour,2717,166.59,452614.69
P0047,302,Equipment,Loader,hour,5331,110.68,590029.59
P0047,303,Equipment,Compactor,hour,1498,92.34,138318.52
P0047,400,Fuel,Diesel,gallon,24390,3.39,82774.12
P0047,500,Subcontractor,Concrete Work,job,4,29636.05,118544.19
P0047,501,Subcontractor,Utility Work,job,5,23437.14,117185.68
P0048,100,Labor,General Labor,hour,8197,29.85,244691.26
P0048,101,Labor,Equipment Operators,hour,5529,40.87,225971.71
P0048,102,Labor,Supervisors,hour,18079,51.78,936203.24
P0048,103,Labor,Skilled Labor,hour,3555,48.03,170758.31
P0048,200,Materials,Gravel,ton,31144,33.85,1054276.57
P0048,201,Materials,Concrete,cubic_yard,15949,143.15,2283072.94
P0048,202,Materials,Asphalt,ton,3896,101.45,395244.96
P0048,203,Materials,Topsoil,cubic_yard,35067,39.72,1392876.25
P0048,300,Equipment,Excavator,hour,5773,133.67,771684.44
P0048,301,Equipment,Bulldozer,hour,2378,169.21,402389.08
P0048,302,Equipment,Loader,hour,3588,109.43,392637.92
P0048,303,Equipment,Compactor,hour,13514,97.41,1316357.53
P0048,400,Fuel,Diesel,gallon,173261,4.14,716895.46
P0048,500,Subcontractor,Concrete Work,job,6,29565.73,177394.35
P0048,501,Subcontractor,Utility Work,job,9,22388.11,201493.01
P0049,100,Labor,General Labor,hour,1014,33.16,33623.72
P0049,101,Labor,Equipment Operators,hour,2928,41.41,121234.49
P0049,102,Labor,Supervisors,hour,661,55.5,36683.34
P0049,103,Labor,Skilled Labor,hour,2276,46.7,106287.05
P0049,200,Materials,Gravel,ton,1450,35.22,51076.03
P0049,201,Materials,Concrete,cubic_yard,1158,157.96,182921.6
P0049,202,Materials,Asphalt,ton,2396,88.77,212692.01
P0049,203,Materials,Topsoil,cubic_yard,2555,39.73,101502.33
P0049,300,Equipment,Excavator,hour,1677,150.64,252626.84
P0049,301,Equipment,Bulldozer,hour,1314,151.79,199456.87
P0049,302,Equipment,Loader,hour,1381,113.56,156821.65
P0049,303,Equipment,Compactor,hour,918,104.42,95856.13
P0049,400,Fuel,Diesel,gallon,11863,3.59,42644.3
P0049,500,Subcontractor,Concrete Work,job,1,30878.95,30878.95
P0049,501,Subcontractor,Utility Work,job,1,22266.68,22266.68
P0050,100,Labor,General Labor,hour,1743,29.84,52004.22
P0050,101,Labor,Equipment Operators,hour,1378,43.2,59529.66
P0050,102,Labor,Supervisors,hour,1201,52.6,63169.89
P0050,103,Labor,Skilled Labor,hour,931,45.3,42171.54
P0050,200,Materials,Gravel,ton,2117,36.15,76525.22
P0050,201,Materials,Concrete,cubic_yard,808,147.34,119048.69
P0050,202,Materials,Asphalt,ton,2485,83.2,206749.83
P0050,203,Materials,Topsoil,cubic_yard,113,38.2,4316.36
P0050,300,Equipment,Excavator,hour,1019,149.0,151833.82
P0050,301,Equipment,Bulldozer,hour,175,170.03,29755.27
P0050,302,Equipment,Loader,hour,1309,126.63,165762.51
P0050,303,Equipment,Compactor,hour,929,92.22,85674.82
P0050,400,Fuel,Diesel,gallon,6243,3.83,23927.58
P0050,500,Subcontractor,Concrete Work,job,1,25679.79,25679.79
P0050,501,Subcontractor,Utility Work,job,1,20106.38,20106.38
P0051,100,Labor,General Labor,hour,3628,35.0,126988.86
P0051,101,Labor,Equipment Operators,hour,4783,41.93,200534.59
P0051,102,Labor,Supervisors,hour,3487,61.53,214540.68
P0051,103,Labor,Skilled Labor,hour,5491,44.11,242195.44
P0051,200,Materials,Gravel,ton,6898,33.09,228262.84
P0051,201,Materials,Concrete,cubic_yard,755,154.67,116776.75
P0051,202,Materials,Asphalt,ton,428,89.51,38312.34
P0051,203,Materials,Topsoil,cubic_yard,4098,38.19,156483.7
P0051,300,Equipment,Excavator,hour,164,148.37,24332.41
P0051,301,Equipment,Bulldozer,hour,2389,166.33,397356.36
P0051,302,Equipment,Loader,hour,4011,129.42,519113.72
P0051,303,Equipment,Compactor,hour,3046,101.19,308234.49
P0051,400,Fuel,Diesel,gallon,11675,4.16,48534.39
P0051,500,Subcontractor,Concrete Work,job,3,26210.84,78632.51
P0051,501,Subcontractor,Utility Work,job,2,23524.92,47049.85
P0052,100,Labor,General Labor,hour,7477,34.57,258443.12
P0052,101,Labor,Equipment Operators,hour,6984,45.78,319749.11
P0052,102,Labor,Supervisors,hour,4133,57.14,236147.86
P0052,103,Labor,Skilled Labor,hour,6100,44.53,271652.5
P0052,200,Materials,Gravel,ton,7020,35.28,247695.38
P0052,201,Materials,Concrete,cubic_yard,2245,142.54,319998.13
P0052,202,Materials,Asphalt,ton,5379,81.98,440984.49
P0052,203,Materials,Topsoil,cubic_yard,2223,41.38,91994.48
P0052,300,Equipment,Excavator,hour,1823,142.14,259130.27
P0052,301,Equipment,Bulldozer,hour,1670,139.98,233764.86
P0052,302,Equipment,Loader,hour,1085,121.66,131997.6
P0052,303,Equipment,Compactor,hour,1468,93.16,136754.3
P0052,400,Fuel,Diesel,gallon,12921,3.66,47238.1
P0052,500,Subcontractor,Concrete Work,job,1,29138.28,29138.28
P0052,501,Subcontractor,Utility Work,job,3,21552.79,64658.38
P0053,100,Labor,General Labor,hour,12674,32.65,413790.68
P0053,101,Labor,Equipment Operators,hour,8367,43.89,367213.92
P0053,102,Labor,Supervisors,hour,14531,58.69,852865.8
P0053,103,Labor,Skilled Labor,hour,1677,46.36,77741.08
P0053,200,Materials,Gravel,ton,2327,36.81,85652.89
P0053,201,Materials,Concrete,cubic_yard,10266,159.55,1637935.98
P0053,202,Materials,Asphalt,ton,462,94.61,43709.58
P0053,203,Materials,Topsoil,cubic_yard,2814,36.3,102151.43
P0053,300,Equipment,Excavator,hour,2303,134.93,310739.83
P0053,301,Equipment,Bulldozer,hour,5809,171.17,994329.45
P0053,302,Equipment,Loader,hour,3244,113.67,368733.32
